parking_yard_id,occcupancy,last_update,capacity
P4,18,02/12/2021 00:22:09,225
P4,14,02/12/2021 00:52:28,225
P4,22,02/12/2021 01:22:59,225
P4,22,02/12/2021 01:52:02,225
P4,18,02/12/2021 02:22:10,225
P4,20,02/12/2021 02:52:48,225
P4,11,02/12/2021 03:23:24,225
P4,11,02/12/2021 03:53:30,225
P4,11,02/12/2021 04:23:21,225
P4,16,02/12/2021 04:53:00,225
P4,16,02/12/2021 05:23:28,225
P4,11,02/12/2021 05:52:57,225
P4,11,02/12/2021 06:22:32,225
P4,14,02/12/2021 06:53:11,225
P4,61,02/12/2021 07:23:25,225
P4,68,02/12/2021 07:53:58,225
P4,56,02/12/2021 08:24:28,225
P4,32,02/12/2021 08:55:21,225
P4,76,02/12/2021 09:25:47,225
P4,86,02/12/2021 09:54:56,225
P4,99,02/12/2021 10:24:03,225
P4,90,02/12/2021 10:53:29,225
P4,86,02/12/2021 11:23:06,225
P4,70,02/12/2021 11:52:58,225
P4,128,02/12/2021 12:22:41,225
P4,126,02/12/2021 12:52:42,225
P4,135,02/12/2021 13:23:39,225
P4,124,02/12/2021 13:52:53,225
P4,126,02/12/2021 14:23:49,225
P4,133,02/12/2021 14:54:34,225
P4,106,02/12/2021 15:23:46,225
P4,115,02/12/2021 15:54:32,225
P4,108,02/12/2021 16:25:03,225
P4,122,02/12/2021 16:54:59,225
P4,56,02/12/2021 17:25:37,225
P4,76,02/12/2021 17:56:14,225
P4,58,02/12/2021 18:26:09,225
P4,68,02/12/2021 18:56:11,225
P4,88,02/12/2021 19:26:42,225
P4,86,02/12/2021 19:57:24,225
P4,81,02/12/2021 20:27:16,225
P4,58,02/12/2021 20:56:43,225
P4,61,02/12/2021 21:26:14,225
P4,74,02/12/2021 21:56:11,225
P4,22,02/12/2021 22:25:31,225
P4,20,02/12/2021 22:55:47,225
P4,16,02/12/2021 23:26:41,225
P4,20,02/12/2021 23:55:45,225
P4,14,02/13/2021 00:26:22,225
P4,18,02/13/2021 00:56:41,225
P4,16,02/13/2021 01:26:57,225
P4,18,02/13/2021 01:56:19,225
P4,22,02/13/2021 02:26:14,225
P4,18,02/13/2021 02:55:33,225
P4,16,02/13/2021 03:24:47,225
P4,11,02/13/2021 03:53:56,225
P4,14,02/13/2021 04:23:27,225
P4,22,02/13/2021 04:52:30,225
P4,18,02/13/2021 05:23:10,225
P4,16,02/13/2021 05:53:55,225
P4,22,02/13/2021 06:24:09,225
P4,14,02/13/2021 06:53:39,225
P4,58,02/13/2021 07:24:11,225
P4,40,02/13/2021 07:53:58,225
P4,63,02/13/2021 08:24:26,225
P4,38,02/13/2021 08:54:36,225
P4,124,02/13/2021 09:24:51,225
P4,68,02/13/2021 09:55:00,225
P4,94,02/13/2021 10:24:26,225
P4,79,02/13/2021 10:55:03,225
P4,68,02/13/2021 11:25:04,225
P4,74,02/13/2021 11:55:03,225
P4,135,02/13/2021 12:25:14,225
P4,124,02/13/2021 12:55:12,225
P4,124,02/13/2021 13:25:40,225
P4,135,02/13/2021 13:56:30,225
P4,130,02/13/2021 14:26:34,225
P4,130,02/13/2021 14:57:06,225
P4,115,02/13/2021 15:27:31,225
P4,110,02/13/2021 15:58:17,225
P4,104,02/13/2021 16:28:09,225
P4,122,02/13/2021 16:58:36,225
P4,88,02/13/2021 17:28:53,225
P4,72,02/13/2021 17:58:46,225
P4,88,02/13/2021 18:28:12,225
P4,65,02/13/2021 18:57:15,225
P4,76,02/13/2021 19:27:30,225
P4,74,02/13/2021 19:57:17,225
P4,74,02/13/2021 20:28:02,225
P4,65,02/13/2021 20:57:27,225
P4,56,02/13/2021 21:26:39,225
P4,63,02/13/2021 21:57:29,225
P4,16,02/13/2021 22:28:20,225
P4,14,02/13/2021 22:57:54,225
P4,20,02/13/2021 23:27:42,225
P4,14,02/13/2021 23:58:27,225
P4,16,02/14/2021 00:28:49,225
P4,16,02/14/2021 00:58:19,225
P4,16,02/14/2021 01:28:43,225
P4,14,02/14/2021 01:59:26,225
P4,14,02/14/2021 02:29:35,225
P4,11,02/14/2021 02:58:54,225
P4,14,02/14/2021 03:29:43,225
P4,22,02/14/2021 04:00:33,225
P4,20,02/14/2021 04:30:11,225
P4,22,02/14/2021 05:00:49,225
P4,18,02/14/2021 05:31:19,225
P4,11,02/14/2021 06:00:24,225
P4,18,02/14/2021 06:31:07,225
P4,54,02/14/2021 07:00:37,225
P4,43,02/14/2021 07:30:53,225
P4,36,02/14/2021 08:01:51,225
P4,63,02/14/2021 08:31:36,225
P4,86,02/14/2021 09:01:59,225
P4,72,02/14/2021 09:31:16,225
P4,70,02/14/2021 10:01:03,225
P4,94,02/14/2021 10:31:26,225
P4,99,02/14/2021 11:01:18,225
P4,79,02/14/2021 11:30:43,225
P4,126,02/14/2021 12:01:37,225
P4,133,02/14/2021 12:31:14,225
P4,135,02/14/2021 13:02:00,225
P4,124,02/14/2021 13:32:05,225
P4,128,02/14/2021 14:02:18,225
P4,124,02/14/2021 14:33:03,225
P4,124,02/14/2021 15:02:57,225
P4,119,02/14/2021 15:33:43,225
P4,108,02/14/2021 16:02:54,225
P4,115,02/14/2021 16:32:20,225
P4,58,02/14/2021 17:01:54,225
P4,90,02/14/2021 17:32:36,225
P4,72,02/14/2021 18:03:27,225
P4,79,02/14/2021 18:34:12,225
P4,74,02/14/2021 19:04:38,225
P4,70,02/14/2021 19:35:34,225
P4,83,02/14/2021 20:06:11,225
P4,56,02/14/2021 20:35:23,225
P4,65,02/14/2021 21:04:26,225
P4,81,02/14/2021 21:34:54,225
P4,14,02/14/2021 22:04:24,225
P4,18,02/14/2021 22:34:02,225
P4,11,02/14/2021 23:03:13,225
P4,14,02/14/2021 23:32:16,225
P4,16,02/15/2021 00:01:37,225
P5,21,01/01/2021 00:29:38,300
P5,27,01/01/2021 00:58:52,300
P5,30,01/01/2021 01:29:28,300
P5,18,01/01/2021 01:58:54,300
P5,30,01/01/2021 02:29:37,300
P5,18,01/01/2021 02:59:06,300
P5,15,01/01/2021 03:28:09,300
P5,18,01/01/2021 03:57:46,300
P5,15,01/01/2021 04:27:12,300
P5,24,01/01/2021 04:57:44,300
P5,18,01/01/2021 05:27:25,300
P5,15,01/01/2021 05:57:40,300
P5,24,01/01/2021 06:28:10,300
P5,15,01/01/2021 06:58:40,300
P5,81,01/01/2021 07:29:10,300
P5,30,01/01/2021 07:59:13,300
P5,66,01/01/2021 08:29:33,300
P5,84,01/01/2021 08:58:41,300
P5,153,01/01/2021 09:28:22,300
P5,90,01/01/2021 09:57:44,300
P5,108,01/01/2021 10:26:47,300
P5,147,01/01/2021 10:57:24,300
P5,120,01/01/2021 11:27:22,300
P5,141,01/01/2021 11:56:28,300
P5,180,01/01/2021 12:26:24,300
P5,174,01/01/2021 12:56:28,300
P5,180,01/01/2021 13:26:53,300
P5,174,01/01/2021 13:56:54,300
P5,168,01/01/2021 14:26:53,300
P5,171,01/01/2021 14:56:04,300
P5,153,01/01/2021 15:25:55,300
P5,165,01/01/2021 15:55:57,300
P5,147,01/01/2021 16:25:53,300
P5,144,01/01/2021 16:55:16,300
P5,78,01/01/2021 17:25:58,300
P5,117,01/01/2021 17:55:38,300
P5,111,01/01/2021 18:26:21,300
P5,114,01/01/2021 18:55:58,300
P5,117,01/01/2021 19:25:18,300
P5,96,01/01/2021 19:54:47,300
P5,81,01/01/2021 20:23:47,300
P5,99,01/01/2021 20:54:19,300
P5,81,01/01/2021 21:23:59,300
P5,84,01/01/2021 21:53:37,300
P5,18,01/01/2021 22:23:54,300
P5,24,01/01/2021 22:53:27,300
P5,30,01/01/2021 23:24:13,300
P5,18,01/01/2021 23:54:45,300
P5,27,01/02/2021 00:24:45,300
P5,15,01/02/2021 00:54:06,300
P5,21,01/02/2021 01:24:10,300
P5,18,01/02/2021 01:53:49,300
P5,15,01/02/2021 02:23:14,300
P5,15,01/02/2021 02:53:32,300
P5,27,01/02/2021 03:24:14,300
P5,24,01/02/2021 03:54:26,300
P5,15,01/02/2021 04:24:04,300
P5,24,01/02/2021 04:53:28,300
P5,18,01/02/2021 05:24:19,300
P5,27,01/02/2021 05:53:57,300
P5,27,01/02/2021 06:23:19,300
P5,15,01/02/2021 06:54:15,300
P5,87,01/02/2021 07:23:25,300
P5,69,01/02/2021 07:52:26,300
P5,84,01/02/2021 08:22:27,300
P5,54,01/02/2021 08:52:04,300
P5,102,01/02/2021 09:21:14,300
P5,111,01/02/2021 09:50:54,300
P5,120,01/02/2021 10:21:09,300
P5,96,01/02/2021 10:51:23,300
P5,123,01/02/2021 11:20:59,300
P5,114,01/02/2021 11:51:47,300
P5,180,01/02/2021 12:21:06,300
P5,174,01/02/2021 12:51:14,300
P5,180,01/02/2021 13:21:30,300
P5,165,01/02/2021 13:51:34,300
P5,174,01/02/2021 14:20:49,300
P5,174,01/02/2021 14:51:35,300
P5,150,01/02/2021 15:20:52,300
P5,165,01/02/2021 15:50:49,300
P5,153,01/02/2021 16:19:49,300
P5,165,01/02/2021 16:49:13,300
P5,120,01/02/2021 17:18:31,300
P5,96,01/02/2021 17:48:30,300
P5,96,01/02/2021 18:19:07,300
P5,81,01/02/2021 18:49:51,300
P5,96,01/02/2021 19:20:22,300
P5,117,01/02/2021 19:50:07,300
P5,87,01/02/2021 20:20:21,300
P5,117,01/02/2021 20:49:58,300
P5,105,01/02/2021 21:19:04,300
P5,90,01/02/2021 21:49:10,300
P5,30,01/02/2021 22:19:11,300
P5,18,01/02/2021 22:49:08,300
P5,15,01/02/2021 23:18:41,300
P5,24,01/02/2021 23:49:40,300
P5,18,01/03/2021 00:18:43,300
P5,30,01/03/2021 00:49:03,300
P5,24,01/03/2021 01:19:33,300
P5,27,01/03/2021 01:49:51,300
P5,24,01/03/2021 02:19:16,300
P5,18,01/03/2021 02:50:02,300
P5,21,01/03/2021 03:20:10,300
P5,30,01/03/2021 03:49:21,300
P5,27,01/03/2021 04:19:30,300
P5,18,01/03/2021 04:49:42,300
P5,24,01/03/2021 05:20:07,300
P5,24,01/03/2021 05:49:53,300
P5,15,01/03/2021 06:20:14,300
P5,30,01/03/2021 06:50:24,300
P5,81,01/03/2021 07:20:51,300
P5,42,01/03/2021 07:50:58,300
P5,60,01/03/2021 08:20:08,300
P5,69,01/03/2021 08:49:37,300
P5,153,01/03/2021 09:18:41,300
P5,135,01/03/2021 09:49:35,300
P5,123,01/03/2021 10:19:48,300
P5,129,01/03/2021 10:49:47,300
P5,96,01/03/2021 11:20:30,300
P5,126,01/03/2021 11:50:09,300
P5,174,01/03/2021 12:20:27,300
P5,174,01/03/2021 12:50:15,300
P5,171,01/03/2021 13:19:15,300
P5,165,01/03/2021 13:49:24,300
P5,177,01/03/2021 14:19:51,300
P5,171,01/03/2021 14:50:05,300
P5,147,01/03/2021 15:19:35,300
P5,162,01/03/2021 15:50:23,300
P5,162,01/03/2021 16:19:34,300
P5,162,01/03/2021 16:48:56,300
P5,87,01/03/2021 17:18:03,300
P5,108,01/03/2021 17:47:04,300
P5,90,01/03/2021 18:17:40,300
P5,93,01/03/2021 18:47:28,300
P5,99,01/03/2021 19:17:15,300
P5,114,01/03/2021 19:48:14,300
P5,105,01/03/2021 20:17:55,300
P5,105,01/03/2021 20:47:15,300
P5,81,01/03/2021 21:17:27,300
P5,114,01/03/2021 21:48:04,300
P5,18,01/03/2021 22:19:00,300
P5,27,01/03/2021 22:49:17,300
P5,27,01/03/2021 23:19:14,300
P5,30,01/03/2021 23:49:28,300
P5,27,01/04/2021 00:19:43,300
P5,27,01/04/2021 00:49:57,300
P5,15,01/04/2021 01:19:05,300
P5,15,01/04/2021 01:48:13,300
P5,18,01/04/2021 02:18:25,300
P5,27,01/04/2021 02:49:12,300
P5,15,01/04/2021 03:19:56,300
P5,30,01/04/2021 03:50:40,300
P5,24,01/04/2021 04:19:52,300
P5,30,01/04/2021 04:50:27,300
P5,18,01/04/2021 05:20:52,300
P5,24,01/04/2021 05:50:23,300
P5,21,01/04/2021 06:20:01,300
P5,24,01/04/2021 06:49:51,300
P5,63,01/04/2021 07:20:32,300
P5,66,01/04/2021 07:50:24,300
P5,54,01/04/2021 08:19:48,300
P5,42,01/04/2021 08:50:43,300
P5,141,01/04/2021 09:21:08,300
P5,144,01/04/2021 09:51:36,300
P5,162,01/04/2021 10:20:51,300
P5,126,01/04/2021 10:49:59,300
P5,90,01/04/2021 11:20:40,300
P5,129,01/04/2021 11:50:07,300
P5,177,01/04/2021 12:20:27,300
P5,171,01/04/2021 12:50:51,300
P5,165,01/04/2021 13:21:43,300
P5,165,01/04/2021 13:51:15,300
P5,177,01/04/2021 14:22:01,300
P5,180,01/04/2021 14:52:51,300
P5,138,01/04/2021 15:22:06,300
P5,141,01/04/2021 15:52:16,300
P5,150,01/04/2021 16:21:25,300
P5,150,01/04/2021 16:52:04,300
P5,111,01/04/2021 17:21:48,300
P5,114,01/04/2021 17:51:03,300
P5,84,01/04/2021 18:20:52,300
P5,120,01/04/2021 18:50:46,300
P5,81,01/04/2021 19:20:00,300
P5,84,01/04/2021 19:50:26,300
P5,111,01/04/2021 20:20:05,300
P5,102,01/04/2021 20:49:36,300
P5,96,01/04/2021 21:19:36,300
P5,81,01/04/2021 21:49:07,300
P5,30,01/04/2021 22:19:21,300
P5,24,01/04/2021 22:49:15,300
P5,15,01/04/2021 23:18:52,300
P5,21,01/04/2021 23:48:17,300
P5,15,01/05/2021 00:18:22,300
P5,18,01/05/2021 00:48:42,300
P5,27,01/05/2021 01:19:20,300
P5,15,01/05/2021 01:49:37,300
P5,27,01/05/2021 02:20:18,300
P5,15,01/05/2021 02:49:55,300
P5,21,01/05/2021 03:20:18,300
P5,30,01/05/2021 03:50:51,300
P5,15,01/05/2021 04:21:41,300
P5,24,01/05/2021 04:51:24,300
P5,30,01/05/2021 05:22:03,300
P5,18,01/05/2021 05:52:37,300
P5,15,01/05/2021 06:23:28,300
P5,18,01/05/2021 06:53:07,300
P5,42,01/05/2021 07:22:20,300
P5,69,01/05/2021 07:53:01,300
P5,90,01/05/2021 08:23:27,300
P5,45,01/05/2021 08:53:59,300
P5,138,01/05/2021 09:23:37,300
P5,159,01/05/2021 09:53:00,300
P5,144,01/05/2021 10:23:12,300
P5,162,01/05/2021 10:53:54,300
P5,132,01/05/2021 11:23:51,300
P5,90,01/05/2021 11:53:53,300
P5,168,01/05/2021 12:24:29,300
P5,165,01/05/2021 12:54:35,300
P5,165,01/05/2021 13:25:19,300
P5,180,01/05/2021 13:55:41,300
P5,180,01/05/2021 14:25:28,300
P5,174,01/05/2021 14:55:51,300
P5,138,01/05/2021 15:26:50,300
P5,162,01/05/2021 15:56:20,300
P5,135,01/05/2021 16:26:13,300
P5,141,01/05/2021 16:56:46,300
P5,87,01/05/2021 17:25:53,300
P5,111,01/05/2021 17:54:57,300
P5,78,01/05/2021 18:24:48,300
P5,96,01/05/2021 18:54:50,300
P5,78,01/05/2021 19:25:23,300
P5,108,01/05/2021 19:55:49,300
P5,87,01/05/2021 20:25:38,300
P5,96,01/05/2021 20:55:22,300
P5,120,01/05/2021 21:24:33,300
P5,120,01/05/2021 21:55:18,300
P5,15,01/05/2021 22:25:14,300
P5,30,01/05/2021 22:55:14,300
P5,27,01/05/2021 23:25:25,300
P5,15,01/05/2021 23:56:00,300
P5,27,01/06/2021 00:25:45,300
P5,15,01/06/2021 00:56:11,300
P5,21,01/06/2021 01:26:25,300
P5,21,01/06/2021 01:56:26,300
P5,30,01/06/2021 02:26:56,300
P5,21,01/06/2021 02:56:31,300
P5,18,01/06/2021 03:27:09,300
P5,21,01/06/2021 03:56:55,300
P5,21,01/06/2021 04:26:18,300
P5,18,01/06/2021 04:56:34,300
P5,21,01/06/2021 05:25:37,300
P5,27,01/06/2021 05:55:55,300
P5,18,01/06/2021 06:26:45,300
P5,24,01/06/2021 06:57:29,300
P5,87,01/06/2021 07:27:48,300
P5,78,01/06/2021 07:57:26,300
P5,45,01/06/2021 08:27:21,300
P5,63,01/06/2021 08:58:08,300
P5,93,01/06/2021 09:27:27,300
P5,105,01/06/2021 09:58:17,300
P5,144,01/06/2021 10:27:52,300
P5,111,01/06/2021 10:56:54,300
P5,150,01/06/2021 11:26:13,300
P5,132,01/06/2021 11:57:02,300
P5,174,01/06/2021 12:27:17,300
P5,180,01/06/2021 12:57:55,300
P5,174,01/06/2021 13:28:24,300
P5,171,01/06/2021 13:58:54,300
P5,171,01/06/2021 14:29:44,300
P5,156,01/06/2021 15:00:07,300
P5,150,01/06/2021 15:30:35,300
P5,162,01/06/2021 16:00:55,300
P5,162,01/06/2021 16:31:00,300
P5,117,01/06/2021 17:00:23,300
P5,114,01/06/2021 17:30:33,300
P5,114,01/06/2021 18:00:42,300
P5,84,01/06/2021 18:30:00,300
P5,99,01/06/2021 18:59:55,300
P5,84,01/06/2021 19:29:56,300
P5,78,01/06/2021 20:00:33,300
P5,84,01/06/2021 20:31:22,300
P5,87,01/06/2021 21:01:57,300
P5,75,01/06/2021 21:32:49,300
P5,27,01/06/2021 22:02:50,300
P5,21,01/06/2021 22:32:22,300
P5,21,01/06/2021 23:03:08,300
P5,27,01/06/2021 23:32:09,300
P5,24,01/07/2021 00:02:04,300
P5,30,01/07/2021 00:32:16,300
P5,15,01/07/2021 01:02:01,300
P5,15,01/07/2021 01:31:48,300
P5,30,01/07/2021 02:01:49,300
P5,18,01/07/2021 02:31:16,300
P5,18,01/07/2021 03:01:12,300
P5,27,01/07/2021 03:31:23,300
P5,21,01/07/2021 04:00:38,300
P5,24,01/07/2021 04:30:29,300
P5,27,01/07/2021 05:00:37,300
P5,15,01/07/2021 05:31:03,300
P5,24,01/07/2021 06:01:39,300
P5,27,01/07/2021 06:31:18,300
P5,57,01/07/2021 07:01:55,300
P5,84,01/07/2021 07:31:39,300
P5,51,01/07/2021 08:02:12,300
P5,51,01/07/2021 08:31:36,300
P5,144,01/07/2021 09:02:07,300
P5,114,01/07/2021 09:32:30,300
P5,96,01/07/2021 10:01:39,300
P5,159,01/07/2021 10:31:26,300
P5,102,01/07/2021 11:01:23,300
P5,90,01/07/2021 11:31:12,300
P5,174,01/07/2021 12:00:43,300
P5,171,01/07/2021 12:31:14,300
P5,165,01/07/2021 13:01:00,300
P5,177,01/07/2021 13:30:19,300
P5,171,01/07/2021 13:59:39,300
P5,165,01/07/2021 14:28:43,300
P5,180,01/07/2021 14:59:38,300
P5,165,01/07/2021 15:28:59,300
P5,135,01/07/2021 15:58:35,300
P5,138,01/07/2021 16:29:30,300
P5,153,01/07/2021 16:58:31,300
P5,105,01/07/2021 17:28:20,300
P5,96,01/07/2021 17:58:39,300
P5,93,01/07/2021 18:28:02,300
P5,87,01/07/2021 18:58:14,300
P5,114,01/07/2021 19:28:02,300
P5,99,01/07/2021 19:58:47,300
P5,75,01/07/2021 20:29:38,300
P5,81,01/07/2021 20:59:31,300
P5,93,01/07/2021 21:29:22,300
P5,99,01/07/2021 21:59:18,300
P5,18,01/07/2021 22:29:53,300
P5,30,01/07/2021 23:00:09,300
P5,27,01/07/2021 23:30:29,300
P5,30,01/07/2021 23:59:47,300
P5,30,01/08/2021 00:28:50,300
P5,24,01/08/2021 00:57:54,300
P5,30,01/08/2021 01:28:39,300
P5,24,01/08/2021 01:58:51,300
P5,18,01/08/2021 02:28:30,300
P5,27,01/08/2021 02:57:36,300
P5,24,01/08/2021 03:27:56,300
P5,15,01/08/2021 03:58:21,300
P5,21,01/08/2021 04:27:36,300
P5,18,01/08/2021 04:58:03,300
P5,24,01/08/2021 05:28:55,300
P5,27,01/08/2021 05:58:01,300
P5,27,01/08/2021 06:28:02,300
P5,15,01/08/2021 06:57:10,300
P5,81,01/08/2021 07:27:02,300
P5,81,01/08/2021 07:56:30,300
P5,81,01/08/2021 08:26:30,300
P5,54,01/08/2021 08:57:03,300
P5,108,01/08/2021 09:26:24,300
P5,165,01/08/2021 09:56:07,300
P5,156,01/08/2021 10:26:29,300
P5,147,01/08/2021 10:56:31,300
P5,147,01/08/2021 11:25:43,300
P5,99,01/08/2021 11:55:15,300
P5,174,01/08/2021 12:25:03,300
P5,177,01/08/2021 12:55:15,300
P5,174,01/08/2021 13:24:51,300
P5,180,01/08/2021 13:54:31,300
P5,180,01/08/2021 14:23:52,300
P5,180,01/08/2021 14:52:59,300
P5,150,01/08/2021 15:22:37,300
P5,138,01/08/2021 15:52:22,300
P5,150,01/08/2021 16:21:58,300
P5,162,01/08/2021 16:51:15,300
P5,117,01/08/2021 17:21:11,300
P5,96,01/08/2021 17:50:54,300
P5,111,01/08/2021 18:21:53,300
P5,78,01/08/2021 18:52:02,300
P5,111,01/08/2021 19:22:22,300
P5,105,01/08/2021 19:51:29,300
P5,96,01/08/2021 20:20:32,300
P5,102,01/08/2021 20:50:07,300
P5,90,01/08/2021 21:19:36,300
P5,120,01/08/2021 21:48:55,300
P5,15,01/08/2021 22:18:22,300
P5,30,01/08/2021 22:49:17,300
P5,18,01/08/2021 23:19:04,300
P5,21,01/08/2021 23:48:39,300
P5,24,01/09/2021 00:18:02,300
P5,27,01/09/2021 00:48:38,300
P5,15,01/09/2021 01:18:06,300
P5,27,01/09/2021 01:48:11,300
P5,24,01/09/2021 02:17:28,300
P5,24,01/09/2021 02:48:22,300
P5,24,01/09/2021 03:18:53,300
P5,21,01/09/2021 03:48:59,300
P5,15,01/09/2021 04:19:26,300
P5,21,01/09/2021 04:48:58,300
P5,21,01/09/2021 05:19:17,300
P5,30,01/09/2021 05:50:06,300
P5,18,01/09/2021 06:20:22,300
P5,18,01/09/2021 06:50:53,300
P5,75,01/09/2021 07:20:59,300
P5,39,01/09/2021 07:51:53,300
P5,75,01/09/2021 08:22:46,300
P5,60,01/09/2021 08:52:34,300
P5,90,01/09/2021 09:22:34,300
P5,96,01/09/2021 09:51:46,300
P5,90,01/09/2021 10:22:08,300
P5,111,01/09/2021 10:51:15,300
P5,132,01/09/2021 11:20:38,300
P5,99,01/09/2021 11:49:50,300
P5,165,01/09/2021 12:19:24,300
P5,180,01/09/2021 12:49:15,300
P5,177,01/09/2021 13:18:20,300
P5,180,01/09/2021 13:48:29,300
P5,177,01/09/2021 14:18:13,300
P5,174,01/09/2021 14:48:31,300
P5,153,01/09/2021 15:18:05,300
P5,165,01/09/2021 15:48:50,300
P5,162,01/09/2021 16:19:41,300
P5,165,01/09/2021 16:49:24,300
P5,99,01/09/2021 17:19:03,300
P5,84,01/09/2021 17:49:47,300
P5,108,01/09/2021 18:20:31,300
P5,96,01/09/2021 18:50:37,300
P5,75,01/09/2021 19:21:15,300
P5,75,01/09/2021 19:51:46,300
P5,114,01/09/2021 20:22:44,300
P5,96,01/09/2021 20:52:54,300
P5,81,01/09/2021 21:22:50,300
P5,75,01/09/2021 21:52:35,300
P5,24,01/09/2021 22:23:29,300
P5,18,01/09/2021 22:54:00,300
P5,30,01/09/2021 23:23:43,300
P5,18,01/09/2021 23:53:32,300
P5,27,01/10/2021 00:23:01,300
P5,27,01/10/2021 00:52:23,300
P5,30,01/10/2021 01:23:10,300
P5,21,01/10/2021 01:52:53,300
P5,30,01/10/2021 02:23:47,300
P5,24,01/10/2021 02:54:05,300
P5,24,01/10/2021 03:24:18,300
P5,21,01/10/2021 03:53:25,300
P5,27,01/10/2021 04:23:14,300
P5,15,01/10/2021 04:53:45,300
P5,24,01/10/2021 05:23:50,300
P5,24,01/10/2021 05:54:24,300
P5,15,01/10/2021 06:23:44,300
P5,27,01/10/2021 06:53:33,300
P5,30,01/10/2021 07:23:26,300
P5,33,01/10/2021 07:53:36,300
P5,48,01/10/2021 08:22:36,300
P5,75,01/10/2021 08:51:51,300
P5,153,01/10/2021 09:22:13,300
P5,99,01/10/2021 09:52:57,300
P5,114,01/10/2021 10:23:37,300
P5,126,01/10/2021 10:54:00,300
P5,159,01/10/2021 11:23:30,300
P5,111,01/10/2021 11:53:24,300
P5,171,01/10/2021 12:23:01,300
P5,180,01/10/2021 12:52:24,300
P5,165,01/10/2021 13:22:22,300
P5,180,01/10/2021 13:52:26,300
P5,165,01/10/2021 14:23:06,300
P5,168,01/10/2021 14:53:40,300
P5,150,01/10/2021 15:23:01,300
P5,135,01/10/2021 15:53:11,300
P5,150,01/10/2021 16:23:05,300
P5,156,01/10/2021 16:53:33,300
P5,96,01/10/2021 17:23:11,300
P5,117,01/10/2021 17:53:04,300
P5,81,01/10/2021 18:23:22,300
P5,90,01/10/2021 18:53:37,300
P5,84,01/10/2021 19:23:44,300
P5,111,01/10/2021 19:54:34,300
P5,120,01/10/2021 20:24:09,300
P5,75,01/10/2021 20:54:35,300
P5,84,01/10/2021 21:24:36,300
P5,105,01/10/2021 21:54:37,300
P5,18,01/10/2021 22:25:05,300
P5,18,01/10/2021 22:55:52,300
P5,18,01/10/2021 23:25:04,300
P5,27,01/10/2021 23:54:51,300
P5,21,01/11/2021 00:24:48,300
P5,15,01/11/2021 00:55:03,300
P5,21,01/11/2021 01:25:01,300
P5,24,01/11/2021 01:55:34,300
P5,15,01/11/2021 02:25:44,300
P5,21,01/11/2021 02:55:24,300
P5,27,01/11/2021 03:25:36,300
P5,27,01/11/2021 03:56:34,300
P5,15,01/11/2021 04:26:42,300
P5,18,01/11/2021 04:57:34,300
P5,27,01/11/2021 05:26:34,300
P5,21,01/11/2021 05:55:52,300
P5,21,01/11/2021 06:25:41,300
P5,24,01/11/2021 06:54:49,300
P5,54,01/11/2021 07:25:20,300
P5,84,01/11/2021 07:54:35,300
P5,81,01/11/2021 08:23:45,300
P5,75,01/11/2021 08:52:45,300
P5,132,01/11/2021 09:22:50,300
P5,132,01/11/2021 09:52:14,300
P5,129,01/11/2021 10:21:50,300
P5,156,01/11/2021 10:51:50,300
P5,141,01/11/2021 11:22:48,300
P5,141,01/11/2021 11:53:26,300
P5,180,01/11/2021 12:22:53,300
P5,168,01/11/2021 12:52:38,300
P5,180,01/11/2021 13:22:19,300
P5,165,01/11/2021 13:53:18,300
P5,168,01/11/2021 14:24:04,300
P5,177,01/11/2021 14:53:55,300
P5,156,01/11/2021 15:23:53,300
P5,165,01/11/2021 15:53:32,300
P5,138,01/11/2021 16:23:01,300
P5,141,01/11/2021 16:53:17,300
P5,105,01/11/2021 17:23:36,300
P5,75,01/11/2021 17:53:06,300
P5,117,01/11/2021 18:23:40,300
P5,81,01/11/2021 18:53:18,300
P5,108,01/11/2021 19:23:54,300
P5,120,01/11/2021 19:53:18,300
P5,81,01/11/2021 20:23:11,300
P5,78,01/11/2021 20:52:12,300
P5,120,01/11/2021 21:21:56,300
P5,99,01/11/2021 21:52:42,300
P5,27,01/11/2021 22:22:06,300
P5,18,01/11/2021 22:51:46,300
P5,18,01/11/2021 23:20:57,300
P5,27,01/11/2021 23:49:59,300
P5,21,01/12/2021 00:19:11,300
P5,21,01/12/2021 00:48:25,300
P5,30,01/12/2021 01:18:21,300
P5,21,01/12/2021 01:48:57,300
P5,27,01/12/2021 02:19:11,300
P5,24,01/12/2021 02:48:25,300
P5,24,01/12/2021 03:18:32,300
P5,24,01/12/2021 03:48:03,300
P5,15,01/12/2021 04:17:29,300
P5,21,01/12/2021 04:48:25,300
P5,24,01/12/2021 05:18:28,300
P5,24,01/12/2021 05:47:42,300
P5,15,01/12/2021 06:17:36,300
P5,18,01/12/2021 06:48:18,300
P5,78,01/12/2021 07:17:28,300
P5,36,01/12/2021 07:46:50,300
P5,69,01/12/2021 08:17:29,300
P5,42,01/12/2021 08:46:38,300
P5,141,01/12/2021 09:17:22,300
P5,117,01/12/2021 09:48:18,300
P5,138,01/12/2021 10:17:19,300
P5,153,01/12/2021 10:47:42,300
P5,141,01/12/2021 11:18:23,300
P5,126,01/12/2021 11:48:03,300
P5,171,01/12/2021 12:17:23,300
P5,180,01/12/2021 12:46:23,300
