parking_yard_id,occcupancy,last_update,capacity
P9,68,01/21/2021 20:10:30,300
P9,126,01/21/2021 20:39:44,300
P9,262,01/21/2021 21:10:38,300
P9,118,01/21/2021 21:39:51,300
P9,39,01/21/2021 22:09:28,300
P9,257,01/21/2021 22:40:09,300
P9,75,01/21/2021 23:09:14,300
P9,15,01/21/2021 23:39:45,300
P9,227,01/22/2021 00:10:25,300
P9,102,01/22/2021 00:39:35,300
P9,95,01/22/2021 01:09:45,300
P9,23,01/22/2021 01:40:03,300
P9,68,01/22/2021 02:10:04,300
P9,236,01/22/2021 02:39:33,300
P9,96,01/22/2021 03:10:10,300
P9,208,01/22/2021 03:40:39,300
P9,201,01/22/2021 04:10:54,300
P9,20,01/22/2021 04:41:09,300
P9,248,01/22/2021 05:11:20,300
P9,57,01/22/2021 05:42:06,300
P9,92,01/22/2021 06:11:42,300
P9,48,01/22/2021 06:40:56,300
P9,110,01/22/2021 07:10:23,300
P9,254,01/22/2021 07:40:29,300
P9,61,01/22/2021 08:09:34,300
P9,257,01/22/2021 08:39:32,300
P9,245,01/22/2021 09:09:13,300
P9,70,01/22/2021 09:39:44,300
P9,125,01/22/2021 10:09:31,300
P9,90,01/22/2021 10:40:21,300
P9,233,01/22/2021 11:09:41,300
P9,203,01/22/2021 11:40:01,300
P9,123,01/22/2021 12:09:46,300
P9,123,01/22/2021 12:39:42,300
P9,204,01/22/2021 13:09:42,300
P9,247,01/22/2021 13:38:57,300
P9,254,01/22/2021 14:09:24,300
P9,204,01/22/2021 14:38:50,300
P9,34,01/22/2021 15:08:37,300
P9,95,01/22/2021 15:38:26,300
P9,260,01/22/2021 16:08:40,300
P9,197,01/22/2021 16:38:54,300
P9,23,01/22/2021 17:09:41,300
P9,142,01/22/2021 17:39:47,300
P9,290,01/22/2021 18:10:09,300
P9,196,01/22/2021 18:39:49,300
P9,232,01/22/2021 19:09:20,300
P9,144,01/22/2021 19:38:45,300
P9,168,01/22/2021 20:09:14,300
P9,222,01/22/2021 20:39:57,300
P9,41,01/22/2021 21:09:38,300
P9,55,01/22/2021 21:39:40,300
P9,250,01/22/2021 22:09:45,300
P9,209,01/22/2021 22:38:49,300
P9,59,01/22/2021 23:08:42,300
P9,160,01/22/2021 23:39:03,300
P9,270,01/23/2021 00:08:04,300
P9,246,01/23/2021 00:38:10,300
P9,161,01/23/2021 01:09:09,300
P9,196,01/23/2021 01:38:57,300
P9,226,01/23/2021 02:09:21,300
P9,77,01/23/2021 02:40:12,300
P9,35,01/23/2021 03:10:10,300
P9,281,01/23/2021 03:41:02,300
P9,290,01/23/2021 04:11:37,300
P9,136,01/23/2021 04:41:00,300
P9,221,01/23/2021 05:10:55,300
P9,246,01/23/2021 05:40:40,300
P9,161,01/23/2021 06:11:19,300
P9,104,01/23/2021 06:41:18,300
P9,134,01/23/2021 07:11:59,300
P9,228,01/23/2021 07:42:48,300
P9,184,01/23/2021 08:11:58,300
P9,137,01/23/2021 08:41:28,300
P9,145,01/23/2021 09:11:12,300
P9,131,01/23/2021 09:41:08,300
P9,77,01/23/2021 10:10:51,300
P9,211,01/23/2021 10:41:30,300
P9,23,01/23/2021 11:11:15,300
P9,182,01/23/2021 11:41:11,300
P9,168,01/23/2021 12:10:46,300
P9,102,01/23/2021 12:40:13,300
P9,20,01/23/2021 13:10:48,300
P9,280,01/23/2021 13:41:26,300
P9,85,01/23/2021 14:10:40,300
P9,21,01/23/2021 14:40:10,300
P9,76,01/23/2021 15:09:52,300
P9,180,01/23/2021 15:39:14,300
P9,175,01/23/2021 16:09:42,300
P9,44,01/23/2021 16:40:17,300
P9,225,01/23/2021 17:09:37,300
P9,265,01/23/2021 17:39:58,300
P9,248,01/23/2021 18:09:36,300
P9,11,01/23/2021 18:39:16,300
P9,117,01/23/2021 19:09:01,300
P9,191,01/23/2021 19:39:54,300
P9,260,01/23/2021 20:10:50,300
P9,57,01/23/2021 20:41:07,300
P9,99,01/23/2021 21:11:46,300
P9,274,01/23/2021 21:41:37,300
P9,270,01/23/2021 22:11:57,300
P9,198,01/23/2021 22:42:55,300
P9,166,01/23/2021 23:13:49,300
P9,72,01/23/2021 23:43:04,300
P9,70,01/24/2021 00:13:59,300
P9,39,01/24/2021 00:43:50,300
P9,97,01/24/2021 01:14:30,300
P9,215,01/24/2021 01:44:09,300
P9,263,01/24/2021 02:13:16,300
P9,43,01/24/2021 02:43:54,300
P9,221,01/24/2021 03:12:57,300
P9,63,01/24/2021 03:42:01,300
P9,260,01/24/2021 04:11:04,300
P9,240,01/24/2021 04:42:01,300
P9,6,01/24/2021 05:12:24,300
P9,151,01/24/2021 05:41:30,300
P9,127,01/24/2021 06:11:58,300
P9,112,01/24/2021 06:41:58,300
P9,299,01/24/2021 07:12:37,300
P9,114,01/24/2021 07:42:29,300
P9,30,01/24/2021 08:11:53,300
P9,140,01/24/2021 08:42:31,300
P9,194,01/24/2021 09:12:59,300
P9,225,01/24/2021 09:43:38,300
P9,159,01/24/2021 10:14:29,300
P9,219,01/24/2021 10:44:54,300
P9,48,01/24/2021 11:14:26,300
P9,119,01/24/2021 11:43:40,300
P9,185,01/24/2021 12:13:34,300
P9,123,01/24/2021 12:44:22,300
P9,7,01/24/2021 13:15:07,300
P9,274,01/24/2021 13:44:46,300
P9,150,01/24/2021 14:14:31,300
P9,36,01/24/2021 14:44:32,300
P9,193,01/24/2021 15:14:19,300
P9,41,01/24/2021 15:43:26,300
P9,237,01/24/2021 16:12:57,300
P9,190,01/24/2021 16:42:22,300
P9,51,01/24/2021 17:12:14,300
P9,216,01/24/2021 17:42:27,300
P9,71,01/24/2021 18:13:05,300
P9,29,01/24/2021 18:43:36,300
P9,215,01/24/2021 19:13:27,300
P9,130,01/24/2021 19:42:30,300
P9,10,01/24/2021 20:12:36,300
P9,29,01/24/2021 20:42:03,300
P9,195,01/24/2021 21:11:43,300
P9,195,01/24/2021 21:40:45,300
P9,114,01/24/2021 22:11:33,300
P9,95,01/24/2021 22:40:41,300
P9,167,01/24/2021 23:11:10,300
P9,38,01/24/2021 23:41:21,300
P9,283,01/25/2021 00:11:42,300
P9,217,01/25/2021 00:41:45,300
P9,228,01/25/2021 01:10:48,300
P9,167,01/25/2021 01:40:51,300
P9,294,01/25/2021 02:11:30,300
P9,237,01/25/2021 02:41:27,300
P9,215,01/25/2021 03:11:25,300
P9,100,01/25/2021 03:41:07,300
P9,145,01/25/2021 04:10:11,300
P9,129,01/25/2021 04:40:28,300
P9,244,01/25/2021 05:09:42,300
P9,243,01/25/2021 05:38:49,300
P9,294,01/25/2021 06:08:01,300
P9,34,01/25/2021 06:38:07,300
P9,124,01/25/2021 07:07:46,300
P9,36,01/25/2021 07:38:21,300
P9,19,01/25/2021 08:07:24,300
P9,117,01/25/2021 08:38:22,300
P9,3,01/25/2021 09:08:19,300
P9,51,01/25/2021 09:38:37,300
P9,107,01/25/2021 10:08:56,300
P9,256,01/25/2021 10:39:16,300
P9,29,01/25/2021 11:08:18,300
P9,125,01/25/2021 11:37:29,300
P9,274,01/25/2021 12:07:59,300
P9,168,01/25/2021 12:37:45,300
P9,17,01/25/2021 13:07:32,300
P9,67,01/25/2021 13:36:35,300
P9,2,01/25/2021 14:06:30,300
P9,118,01/25/2021 14:37:27,300
P9,1,01/25/2021 15:06:52,300
P9,45,01/25/2021 15:35:58,300
P9,109,01/25/2021 16:06:15,300
P9,179,01/25/2021 16:37:01,300
P9,26,01/25/2021 17:06:16,300
P9,229,01/25/2021 17:36:41,300
P9,287,01/25/2021 18:06:38,300
P9,271,01/25/2021 18:35:40,300
P9,38,01/25/2021 19:06:31,300
P9,249,01/25/2021 19:37:26,300
P9,134,01/25/2021 20:08:14,300
P9,201,01/25/2021 20:37:48,300
P9,55,01/25/2021 21:07:41,300
P9,63,01/25/2021 21:36:53,300
P9,249,01/25/2021 22:06:19,300
P9,236,01/25/2021 22:36:05,300
P9,83,01/25/2021 23:06:34,300
P9,185,01/25/2021 23:37:19,300
P9,184,01/26/2021 00:07:29,300
P9,172,01/26/2021 00:36:35,300
P9,172,01/26/2021 01:06:59,300
P9,62,01/26/2021 01:37:03,300
P9,250,01/26/2021 02:07:45,300
P9,64,01/26/2021 02:37:52,300
P9,10,01/26/2021 03:08:01,300
P9,138,01/26/2021 03:38:35,300
P9,0,01/26/2021 04:09:34,300
P9,148,01/26/2021 04:39:30,300
P9,26,01/26/2021 05:08:49,300
P9,161,01/26/2021 05:38:59,300
P9,237,01/26/2021 06:08:52,300
P9,226,01/26/2021 06:38:55,300
P9,160,01/26/2021 07:08:46,300
P9,36,01/26/2021 07:37:57,300
P9,246,01/26/2021 08:07:20,300
P9,300,01/26/2021 08:37:42,300
P9,175,01/26/2021 09:08:31,300
P9,118,01/26/2021 09:38:24,300
P9,127,01/26/2021 10:07:32,300
P9,11,01/26/2021 10:37:29,300
P9,208,01/26/2021 11:08:27,300
P9,127,01/26/2021 11:39:00,300
P9,27,01/26/2021 12:08:01,300
P9,264,01/26/2021 12:37:44,300
P9,250,01/26/2021 13:07:05,300
P9,137,01/26/2021 13:36:17,300
P9,28,01/26/2021 14:07:03,300
P9,294,01/26/2021 14:37:41,300
P9,24,01/26/2021 15:07:41,300
P9,196,01/26/2021 15:37:03,300
P9,44,01/26/2021 16:07:52,300
P9,275,01/26/2021 16:38:42,300
P9,4,01/26/2021 17:09:31,300
P9,60,01/26/2021 17:39:42,300
P9,149,01/26/2021 18:08:42,300
P9,232,01/26/2021 18:38:39,300
P9,131,01/26/2021 19:08:59,300
P9,253,01/26/2021 19:38:16,300
P9,58,01/26/2021 20:08:02,300
P9,168,01/26/2021 20:37:59,300
P9,49,01/26/2021 21:07:09,300
P9,40,01/26/2021 21:37:55,300
P9,100,01/26/2021 22:08:47,300
P9,136,01/26/2021 22:39:43,300
P9,271,01/26/2021 23:09:17,300
P9,201,01/26/2021 23:39:54,300
P9,131,01/27/2021 00:09:43,300
P9,257,01/27/2021 00:40:28,300
P9,22,01/27/2021 01:09:29,300
P9,132,01/27/2021 01:38:29,300
P9,255,01/27/2021 02:08:02,300
P9,136,01/27/2021 02:39:00,300
P9,154,01/27/2021 03:08:51,300
P9,43,01/27/2021 03:38:58,300
P9,59,01/27/2021 04:09:44,300
P9,272,01/27/2021 04:40:07,300
P9,147,01/27/2021 05:10:33,300
P9,222,01/27/2021 05:41:29,300
P9,73,01/27/2021 06:12:27,300
P9,123,01/27/2021 06:43:09,300
P9,85,01/27/2021 07:14:08,300
P9,207,01/27/2021 07:43:34,300
P9,238,01/27/2021 08:13:02,300
P9,186,01/27/2021 08:43:29,300
P9,26,01/27/2021 09:12:51,300
P9,254,01/27/2021 09:42:42,300
P9,210,01/27/2021 10:13:16,300
P9,295,01/27/2021 10:42:34,300
P9,165,01/27/2021 11:13:33,300
P9,230,01/27/2021 11:43:11,300
P9,86,01/27/2021 12:13:13,300
P9,272,01/27/2021 12:43:54,300
P9,194,01/27/2021 13:12:56,300
P9,170,01/27/2021 13:41:58,300
P9,22,01/27/2021 14:11:53,300
P9,196,01/27/2021 14:40:53,300
P9,80,01/27/2021 15:11:09,300
P9,206,01/27/2021 15:41:52,300
P9,187,01/27/2021 16:11:39,300
P9,148,01/27/2021 16:41:46,300
P9,108,01/27/2021 17:11:22,300
P9,179,01/27/2021 17:40:31,300
P9,239,01/27/2021 18:10:06,300
P9,20,01/27/2021 18:39:37,300
P9,35,01/27/2021 19:09:31,300
P9,188,01/27/2021 19:39:56,300
P9,94,01/27/2021 20:10:49,300
P9,152,01/27/2021 20:41:35,300
P9,171,01/27/2021 21:10:58,300
P9,151,01/27/2021 21:40:53,300
P9,43,01/27/2021 22:11:30,300
P9,173,01/27/2021 22:40:59,300
P9,267,01/27/2021 23:11:15,300
P9,192,01/27/2021 23:40:26,300
P9,21,01/28/2021 00:10:23,300
P9,8,01/28/2021 00:40:02,300
P9,33,01/28/2021 01:09:33,300
P9,185,01/28/2021 01:40:29,300
P9,131,01/28/2021 02:09:38,300
P9,281,01/28/2021 02:40:21,300
P9,184,01/28/2021 03:11:18,300
P9,154,01/28/2021 03:41:47,300
P9,8,01/28/2021 04:12:06,300
P9,135,01/28/2021 04:41:09,300
P9,7,01/28/2021 05:10:27,300
P9,36,01/28/2021 05:39:44,300
P9,83,01/28/2021 06:10:42,300
P9,18,01/28/2021 06:41:05,300
P9,42,01/28/2021 07:11:30,300
P9,253,01/28/2021 07:41:12,300
P9,61,01/28/2021 08:11:23,300
P9,35,01/28/2021 08:40:52,300
P9,241,01/28/2021 09:11:27,300
P9,167,01/28/2021 09:41:58,300
P9,46,01/28/2021 10:12:15,300
P9,131,01/28/2021 10:42:26,300
P9,74,01/28/2021 11:11:59,300
P9,214,01/28/2021 11:41:22,300
P9,165,01/28/2021 12:10:56,300
P9,182,01/28/2021 12:40:22,300
P9,285,01/28/2021 13:10:39,300
P9,94,01/28/2021 13:41:36,300
P9,100,01/28/2021 14:10:57,300
P9,85,01/28/2021 14:40:05,300
P9,228,01/28/2021 15:10:36,300
P9,69,01/28/2021 15:40:02,300
P9,266,01/28/2021 16:10:15,300
P9,245,01/28/2021 16:40:43,300
P9,49,01/28/2021 17:10:23,300
P9,202,01/28/2021 17:39:28,300
P9,173,01/28/2021 18:08:41,300
P9,225,01/28/2021 18:37:58,300
P9,148,01/28/2021 19:08:46,300
P9,158,01/28/2021 19:39:22,300
P9,138,01/28/2021 20:08:48,300
P9,43,01/28/2021 20:39:25,300
P9,117,01/28/2021 21:10:08,300
P9,67,01/28/2021 21:39:47,300
P9,111,01/28/2021 22:10:35,300
P9,111,01/28/2021 22:40:58,300
P9,7,01/28/2021 23:10:56,300
P9,127,01/28/2021 23:41:23,300
P9,243,01/29/2021 00:11:50,300
P9,44,01/29/2021 00:42:44,300
P9,231,01/29/2021 01:12:57,300
P9,247,01/29/2021 01:43:02,300
P9,72,01/29/2021 02:12:35,300
P9,47,01/29/2021 02:42:43,300
P9,132,01/29/2021 03:11:49,300
P9,118,01/29/2021 03:40:57,300
P9,266,01/29/2021 04:10:02,300
P9,286,01/29/2021 04:39:31,300
P9,32,01/29/2021 05:08:55,300
P9,196,01/29/2021 05:38:42,300
P9,253,01/29/2021 06:09:12,300
P9,60,01/29/2021 06:38:31,300
P9,240,01/29/2021 07:07:40,300
P9,92,01/29/2021 07:38:37,300
P9,298,01/29/2021 08:08:19,300
P9,96,01/29/2021 08:37:36,300
P9,192,01/29/2021 09:07:47,300
P9,82,01/29/2021 09:37:51,300
P9,266,01/29/2021 10:07:02,300
P9,35,01/29/2021 10:36:52,300
P9,208,01/29/2021 11:07:31,300
P9,63,01/29/2021 11:37:03,300
P9,140,01/29/2021 12:07:11,300
P9,233,01/29/2021 12:36:29,300
P9,232,01/29/2021 13:06:27,300
P9,258,01/29/2021 13:36:20,300
P9,85,01/29/2021 14:05:54,300
P9,172,01/29/2021 14:36:49,300
P9,200,01/29/2021 15:06:34,300
P9,8,01/29/2021 15:37:05,300
P9,272,01/29/2021 16:07:35,300
P9,262,01/29/2021 16:38:09,300
P9,37,01/29/2021 17:08:41,300
P9,194,01/29/2021 17:39:04,300
P9,60,01/29/2021 18:08:48,300
P9,106,01/29/2021 18:38:09,300
P9,216,01/29/2021 19:08:58,300
P9,187,01/29/2021 19:39:39,300
P9,201,01/29/2021 20:10:09,300
P9,179,01/29/2021 20:40:56,300
P9,48,01/29/2021 21:11:19,300
P9,150,01/29/2021 21:41:25,300
P9,213,01/29/2021 22:12:09,300
P9,100,01/29/2021 22:41:51,300
P9,250,01/29/2021 23:10:53,300
P9,82,01/29/2021 23:40:31,300
P9,51,01/30/2021 00:09:54,300
P9,72,01/30/2021 00:40:47,300
P9,178,01/30/2021 01:11:32,300
P9,59,01/30/2021 01:41:59,300
P9,114,01/30/2021 02:12:43,300
P9,287,01/30/2021 02:41:47,300
P9,294,01/30/2021 03:12:17,300
P9,177,01/30/2021 03:41:54,300
P9,227,01/30/2021 04:12:02,300
P9,36,01/30/2021 04:41:46,300
P9,65,01/30/2021 05:12:35,300
P9,193,01/30/2021 05:42:15,300
P9,88,01/30/2021 06:12:28,300
P9,127,01/30/2021 06:42:54,300
P9,3,01/30/2021 07:12:35,300
P9,268,01/30/2021 07:43:00,300
P9,169,01/30/2021 08:13:15,300
P9,96,01/30/2021 08:42:56,300
P9,277,01/30/2021 09:12:11,300
P9,281,01/30/2021 09:41:30,300
P9,58,01/30/2021 10:12:09,300
P9,3,01/30/2021 10:42:41,300
P9,134,01/30/2021 11:13:03,300
P9,0,01/30/2021 11:43:08,300
P9,9,01/30/2021 12:13:06,300
P9,93,01/30/2021 12:42:49,300
P9,121,01/30/2021 13:13:15,300
P9,190,01/30/2021 13:42:17,300
P9,270,01/30/2021 14:12:47,300
P9,154,01/30/2021 14:42:12,300
P9,72,01/30/2021 15:11:47,300
P9,0,01/30/2021 15:41:48,300
P9,59,01/30/2021 16:11:12,300
P9,125,01/30/2021 16:42:03,300
P9,278,01/30/2021 17:11:16,300
P9,144,01/30/2021 17:42:08,300
P9,160,01/30/2021 18:11:52,300
P9,150,01/30/2021 18:42:17,300
P9,200,01/30/2021 19:12:31,300
P9,192,01/30/2021 19:43:01,300
P9,132,01/30/2021 20:12:46,300
P9,69,01/30/2021 20:43:16,300
P9,157,01/30/2021 21:12:55,300
P9,116,01/30/2021 21:42:24,300
P9,268,01/30/2021 22:12:32,300
P9,40,01/30/2021 22:42:42,300
P9,41,01/30/2021 23:11:53,300
P9,55,01/30/2021 23:40:53,300
P9,124,01/31/2021 00:10:41,300
P9,295,01/31/2021 00:39:50,300
P9,121,01/31/2021 01:10:39,300
P9,203,01/31/2021 01:40:49,300
P9,100,01/31/2021 02:10:31,300
P9,286,01/31/2021 02:40:13,300
P9,218,01/31/2021 03:10:56,300
P9,176,01/31/2021 03:41:08,300
P9,268,01/31/2021 04:10:34,300
P9,24,01/31/2021 04:39:54,300
P9,218,01/31/2021 05:10:38,300
P9,134,01/31/2021 05:40:24,300
P9,234,01/31/2021 06:09:24,300
P9,191,01/31/2021 06:39:03,300
P9,204,01/31/2021 07:08:21,300
P9,210,01/31/2021 07:38:25,300
P9,183,01/31/2021 08:08:25,300
P9,65,01/31/2021 08:38:09,300
P9,74,01/31/2021 09:08:23,300
P9,251,01/31/2021 09:38:40,300
P9,298,01/31/2021 10:07:57,300
P9,215,01/31/2021 10:38:11,300
P9,57,01/31/2021 11:07:37,300
P9,54,01/31/2021 11:37:56,300
P9,30,01/31/2021 12:08:08,300
P9,105,01/31/2021 12:38:53,300
P9,153,01/31/2021 13:08:01,300
P9,58,01/31/2021 13:37:34,300
P9,88,01/31/2021 14:07:33,300
P9,127,01/31/2021 14:36:41,300
P9,148,01/31/2021 15:07:34,300
P9,187,01/31/2021 15:36:42,300
P9,91,01/31/2021 16:07:00,300
P9,268,01/31/2021 16:36:27,300
P9,259,01/31/2021 17:06:37,300
P9,84,01/31/2021 17:36:10,300
P9,46,01/31/2021 18:05:17,300
P9,252,01/31/2021 18:36:16,300
P9,297,01/31/2021 19:05:56,300
P9,132,01/31/2021 19:35:40,300
P9,190,01/31/2021 20:06:31,300
P9,36,01/31/2021 20:36:10,300
P9,170,01/31/2021 21:06:56,300
P9,135,01/31/2021 21:37:14,300
P9,179,01/31/2021 22:07:59,300
P9,14,01/31/2021 22:38:24,300
P9,88,01/31/2021 23:08:51,300
P9,279,01/31/2021 23:37:59,300
P9,128,02/01/2021 00:08:33,300
P9,123,02/01/2021 00:39:25,300
P9,164,02/01/2021 01:09:50,300
P9,79,02/01/2021 01:40:16,300
P9,186,02/01/2021 02:10:21,300
P9,46,02/01/2021 02:40:27,300
P9,215,02/01/2021 03:09:39,300
P9,291,02/01/2021 03:39:41,300
P9,194,02/01/2021 04:10:31,300
P9,123,02/01/2021 04:41:16,300
P9,70,02/01/2021 05:12:02,300
P9,177,02/01/2021 05:42:43,300
P9,15,02/01/2021 06:13:33,300
P9,279,02/01/2021 06:43:48,300
P9,36,02/01/2021 07:14:34,300
P9,242,02/01/2021 07:45:13,300
P9,226,02/01/2021 08:15:35,300
P9,5,02/01/2021 08:46:27,300
P9,105,02/01/2021 09:17:22,300
P9,119,02/01/2021 09:47:46,300
P9,69,02/01/2021 10:17:04,300
P9,22,02/01/2021 10:47:27,300
P9,279,02/01/2021 11:17:57,300
P9,232,02/01/2021 11:48:35,300
P9,267,02/01/2021 12:18:06,300
P9,66,02/01/2021 12:47:42,300
P9,295,02/01/2021 13:17:20,300
P9,265,02/01/2021 13:47:38,300
P9,220,02/01/2021 14:17:40,300
P9,147,02/01/2021 14:48:30,300
P9,164,02/01/2021 15:18:38,300
P9,124,02/01/2021 15:49:09,300
P9,116,02/01/2021 16:19:26,300
P9,16,02/01/2021 16:49:45,300
P9,75,02/01/2021 17:20:14,300
P9,192,02/01/2021 17:50:48,300
P9,25,02/01/2021 18:20:16,300
P9,247,02/01/2021 18:50:36,300
P9,106,02/01/2021 19:20:23,300
P9,280,02/01/2021 19:50:13,300
P9,2,02/01/2021 20:21:04,300
P9,35,02/01/2021 20:51:06,300
P9,240,02/01/2021 21:21:27,300
P9,32,02/01/2021 21:52:21,300
P9,207,02/01/2021 22:23:02,300
P9,115,02/01/2021 22:53:09,300
P9,284,02/01/2021 23:22:11,300
P9,242,02/01/2021 23:53:06,300
P9,88,02/02/2021 00:22:51,300
P9,108,02/02/2021 00:53:45,300
P9,192,02/02/2021 01:24:25,300
P9,246,02/02/2021 01:53:31,300
P9,36,02/02/2021 02:24:19,300
P9,41,02/02/2021 02:54:37,300
P9,92,02/02/2021 03:24:12,300
P9,175,02/02/2021 03:55:03,300
P9,12,02/02/2021 04:24:17,300
P9,256,02/02/2021 04:54:15,300
P9,234,02/02/2021 05:23:24,300
P9,279,02/02/2021 05:54:03,300
P9,286,02/02/2021 06:23:38,300
P9,20,02/02/2021 06:53:21,300
P9,202,02/02/2021 07:23:57,300
P9,195,02/02/2021 07:53:54,300
P9,38,02/02/2021 08:23:40,300
P9,91,02/02/2021 08:53:03,300
P9,187,02/02/2021 09:22:38,300
P9,44,02/02/2021 09:51:53,300
P9,146,02/02/2021 10:22:52,300
P9,177,02/02/2021 10:52:18,300
P9,300,02/02/2021 11:21:43,300
P9,38,02/02/2021 11:52:32,300
P9,217,02/02/2021 12:22:44,300
P9,2,02/02/2021 12:53:06,300
P9,86,02/02/2021 13:23:11,300
P9,52,02/02/2021 13:53:26,300
P9,298,02/02/2021 14:22:59,300
P9,142,02/02/2021 14:53:24,300
P9,132,02/02/2021 15:23:53,300
P9,199,02/02/2021 15:54:11,300
P9,26,02/02/2021 16:23:18,300
P10,359,01/01/2021 12:30:22,450
P10,360,01/01/2021 12:59:25,450
P10,262,01/01/2021 13:28:58,450
P10,245,01/01/2021 13:58:05,450
P10,309,01/01/2021 14:28:19,450
P10,391,01/01/2021 14:57:59,450
P10,64,01/01/2021 15:28:22,450
P10,3,01/01/2021 15:58:58,450
P10,125,01/01/2021 16:29:07,450
P10,244,01/01/2021 16:59:15,450
P10,81,01/01/2021 17:29:37,450
P10,201,01/01/2021 17:59:26,450
P10,402,01/01/2021 18:30:08,450
P10,428,01/01/2021 19:00:20,450
P10,246,01/01/2021 19:29:50,450
P10,72,01/01/2021 20:00:44,450
P10,202,01/01/2021 20:30:28,450
P10,225,01/01/2021 21:01:07,450
P10,196,01/01/2021 21:30:12,450
P10,39,01/01/2021 21:59:20,450
P10,440,01/01/2021 22:28:56,450
P10,195,01/01/2021 22:59:31,450
P10,393,01/01/2021 23:29:59,450
P10,216,01/01/2021 23:59:29,450
P10,69,01/02/2021 00:28:47,450
P10,8,01/02/2021 00:58:59,450
P10,358,01/02/2021 01:28:30,450
P10,394,01/02/2021 01:58:21,450
P10,180,01/02/2021 02:28:54,450
P10,2,01/02/2021 02:57:54,450
P10,230,01/02/2021 03:28:02,450
P10,256,01/02/2021 03:57:40,450
P10,152,01/02/2021 04:28:06,450
P10,67,01/02/2021 04:57:52,450
P10,148,01/02/2021 05:27:31,450
P10,196,01/02/2021 05:56:38,450
P10,308,01/02/2021 06:27:36,450
P10,104,01/02/2021 06:57:17,450
P10,255,01/02/2021 07:27:06,450
P10,382,01/02/2021 07:56:32,450
P10,375,01/02/2021 08:26:37,450
P10,429,01/02/2021 08:57:35,450
P10,244,01/02/2021 09:28:16,450
P10,140,01/02/2021 09:57:57,450
P10,226,01/02/2021 10:28:46,450
P10,393,01/02/2021 10:58:23,450
P10,87,01/02/2021 11:28:06,450
P10,214,01/02/2021 11:57:20,450
P10,391,01/02/2021 12:28:00,450
P10,134,01/02/2021 12:57:36,450
P10,85,01/02/2021 13:28:24,450
P10,60,01/02/2021 13:58:24,450
P10,240,01/02/2021 14:28:07,450
P10,312,01/02/2021 14:59:03,450
P10,176,01/02/2021 15:29:06,450
P10,193,01/02/2021 15:58:23,450
P10,385,01/02/2021 16:29:10,450
P10,329,01/02/2021 16:59:30,450
P10,414,01/02/2021 17:28:59,450
P10,442,01/02/2021 17:59:08,450
P10,188,01/02/2021 18:29:38,450
P10,33,01/02/2021 18:59:06,450
P10,305,01/02/2021 19:28:41,450
P10,418,01/02/2021 19:58:10,450
P10,174,01/02/2021 20:27:38,450
P10,409,01/02/2021 20:57:07,450
P10,410,01/02/2021 21:27:12,450
P10,36,01/02/2021 21:57:51,450
P10,260,01/02/2021 22:27:07,450
P10,96,01/02/2021 22:57:27,450
P10,52,01/02/2021 23:26:53,450
P10,96,01/02/2021 23:57:28,450
P10,444,01/03/2021 00:27:14,450
P10,52,01/03/2021 00:56:23,450
P10,441,01/03/2021 01:26:16,450
P10,425,01/03/2021 01:56:04,450
P10,208,01/03/2021 02:26:32,450
P10,219,01/03/2021 02:56:20,450
P10,430,01/03/2021 03:26:53,450
P10,37,01/03/2021 03:57:33,450
P10,17,01/03/2021 04:28:29,450
P10,189,01/03/2021 04:58:36,450
P10,50,01/03/2021 05:29:26,450
P10,118,01/03/2021 05:58:40,450
P10,381,01/03/2021 06:28:53,450
P10,131,01/03/2021 06:59:12,450
P10,365,01/03/2021 07:29:43,450
P10,292,01/03/2021 08:00:37,450
P10,346,01/03/2021 08:31:28,450
P10,7,01/03/2021 09:01:42,450
P10,57,01/03/2021 09:31:40,450
P10,197,01/03/2021 10:00:59,450
P10,331,01/03/2021 10:31:29,450
P10,256,01/03/2021 11:02:25,450
P10,302,01/03/2021 11:33:03,450
P10,308,01/03/2021 12:02:41,450
P10,206,01/03/2021 12:31:56,450
P10,12,01/03/2021 13:01:26,450
P10,233,01/03/2021 13:32:09,450
P10,81,01/03/2021 14:02:11,450
P10,151,01/03/2021 14:31:12,450
P10,286,01/03/2021 15:01:31,450
P10,267,01/03/2021 15:32:23,450
P10,332,01/03/2021 16:03:06,450
P10,279,01/03/2021 16:33:29,450
P10,307,01/03/2021 17:04:10,450
P10,191,01/03/2021 17:33:34,450
P10,1,01/03/2021 18:03:47,450
P10,74,01/03/2021 18:32:47,450
P10,398,01/03/2021 19:02:53,450
P10,312,01/03/2021 19:33:20,450
P10,417,01/03/2021 20:03:07,450
P10,239,01/03/2021 20:33:17,450
P10,378,01/03/2021 21:03:45,450
P10,56,01/03/2021 21:34:08,450
P10,449,01/03/2021 22:03:18,450
P10,11,01/03/2021 22:32:41,450
P10,281,01/03/2021 23:03:01,450
P10,154,01/03/2021 23:32:59,450
P10,43,01/04/2021 00:03:26,450
P10,367,01/04/2021 00:33:14,450
P10,59,01/04/2021 01:03:00,450
P10,422,01/04/2021 01:33:52,450
P10,398,01/04/2021 02:03:50,450
P10,107,01/04/2021 02:32:58,450
P10,376,01/04/2021 03:03:30,450
P10,117,01/04/2021 03:32:45,450
P10,336,01/04/2021 04:03:05,450
P10,212,01/04/2021 04:32:46,450
